cat,label,review,sentiment,category,summary
平板,0,看着还行，按键太松，一碰就响，屏幕不知说太灵敏好，还是太不灵敏好，有时没碰到自己到下一页面了，有时按好几下不动，有钱了换ipad吧,负面,质量,按键太松屏幕灵敏异常
水果,0,质量很差，还有坏的，非常失望，前往不要买，成都的客户,负面,质量,质量差有坏品勿买
衣服,1,东西收到了 质量非常好 和专卖店一样质量喜欢的亲赶快下手吧 店家服务态度很好,正面,综合,质量很好服务佳
衣服,1,宝贝还不错，买给爸爸穿的，物流也挺快的，卖家态度也很好总体来说比较满意，以后就从你们家给爸爸买裤子了，希望卖家可以一如既往的这么好,正面,综合,宝贝不错物流快态度好
水果,1,性价比蛮高的一款苹果，个儿属于中大，口感满新鲜的，拿到还是低温状态，非常棒,正面,综合,性价比高，新鲜低温
酒店,0,"酒店比较旧，设施也比较老，客房服务人员态度比较冷漠，而不讲普通话，让我们外地人觉得有点麻烦。客房里不能烧开水,需要打电话叫服务员送开水过来。",负面,服务,酒店设施旧，服务冷漠
水果,0,不好吃，不脆，    有几个有碰伤，    包装完好整齐，    物流快速,负面,质量,不好吃不脆有碰伤
书籍,1,很久以前就看见这本书，我一直认为又是媒体的炒作，于是置之不理。有一天在网上下载了DOC版本的来读，谁知道一读就收不住了——没有华丽的辞藻、没有谄媚的讨好，有的只是自我反思和自我激励！面对急功近利而浮躁的学术界，自我反省和深思正是我们所迫切需要的。沉思录不是什么灵丹妙药但却是我们的良师益友！可能是因为是英译版，有些地方玩味不清，但是，沉思录真的值得花一点时间去慢慢的品尝！,正面,综合,书值得慢慢品尝
水果,1,早上下的单，下午就到。    微酸，很脆口。就是小个了点，丑了点。    其他都好，看图。,正面,综合,物流快口感好个头小
平板,0,华为手机行，可这款平板真心的差，其超大的黑边让人难以接受,负面,质量,平板黑边太大难接受
水果,1,好吃，新鲜，包装也很好，送人很不错,正面,综合,好吃新鲜包装好送人不错
衣服,0,我懒得说了，还要34元，被坑了，不如宝宝店上的续点背心牌子，比你的背心便宜质量好。,负面,价格,价格高被坑不如别家
平板,1,给老爸买的 手机看新闻视屏太累了 作为他的生日礼物 不过1733到手价买的 现在只有1688还不能申请价格保护 觉得有点亏 下次还是别买什么限购或者赠品的东西 京东不让退差价的,负面,价格,价格未保保护差价
水果,1,好吃不贵，物美价廉。发货速度快，送货服务好！点赞京东！,正面,综合,物美价廉服务佳
计算机,1,性能好，性价比高，对于编程来说是很好的选择，集成显卡够用，并且不用担心很大的散热量，风扇散热也很好,正面,综合,性能价格比高适合编程
酒店,1,五星级酒店空降在富阳这个小地方。硬件没有什么可抱怨的，大堂气派非凡，杭州也很难挑出可以比的。江景一览无余。除了房间的一些小细节做的和大城市的五星级还有些小差距，但是在富阳，你就别想找个更好的地方了。这个酒店要是在杭州，就是800元一晚也找不到，500多的房价算是可以了。问题是，问什么在富阳会有这么好的酒店？,正面,综合,富阳五星级酒店性价比高
平板,1,买来看书用的还算满意。,正面,综合,看书用满意
平板,1,平板用总体感觉还不错，就是WIFI经常自动切换无线网，不知道在哪里设置。。。,正面,服务,平板总体不错但WIFI切换难设置
水果,0,太小，没味。没放两天就快烂了。便宜没好货。,负面,质量,太小没味易烂
计算机,0,自带的Linix系统上上网还可以，想玩其他的功能毫无疑问得换XP.偶在京东订的时候为了装XP方便，一起买了阿帕奇的USB光驱。到货后，发现该USB光驱无法引导系统光盘启动，已验证过该光驱读写功能正常。,负面,质量,光驱无法引导系统启动
平板,1,华为的东西品质好，值得信赖！,正面,质量,华为品质好值得信赖
衣服,0,大小合适，面料不错,正面,综合,大小合适面料不错
洗发水,0,不怎么样，用起来没有以前买的好用！,负面,质量,不如以前好用
酒店,0,位置不错，为了赶飞机的建议住这里，还有机场的接送班车。房间真的不怎么样，拥挤，简单，旁边吵。服务也没那么贴心，可能是酒店性质问题，没什么所谓的微笑服务，不过还算耐心。卫生还算干净。总体觉得，估计是位置比较特殊，而且基本是为了赶飞机才来住的，所以各类设施等等都有限制。,中性,综合,位置好但房间拥挤服务一般
书籍,1,刚看完一本如何说孩子才会听再看这个，感觉这个更适合中国的宝宝。现在很多的家长都努力给孩子过早的学习各种知识，外语论语作文三字经等等等，这本书让我感觉受益匪浅。儿子现在1岁10个月，从1岁开始就非常喜欢看书听故事。看完这本书之后，希望能以更好的方式引导他培养这方面的爱好，而不是过早的以各种学习来占据他本应该幸福快乐的童年。这本书的很多方面都比较有借鉴意义。,正面,综合,书适合中国宝宝，受益匪浅
水果,0,实在不好，太小了，也不新鲜，都是在产品里没人要的东西，实在让人失望,负面,质量,商品太小不新鲜让人失望
洗发水,0,不好，连包装都没有，特别希,负面,质量,包装缺失质量差
计算机,1,做工很精细，外观非常漂亮，SONY不愧为品牌。至于说配置那当然没一般机子性价高了，本人就冲着品牌去的，此配置对我而言是满足了。,正面,质量,做工精细外观漂亮满足需求
平板,0,选的套餐，本本的套子颜色不能选，更可恨的是膜竟然是7寸的！那选套餐还有啥意义？这帮坑人货，不想多说了！还得重新买膜35元！套餐里7寸的膜打折后才4元！,负面,服务,套餐膜尺寸不符需重买
水果,0,这是吃的最难吃的苹果，一点苹果的香味儿都没有，只是一个口感比较脆，而且个头都特别小，不知道哪来的那么好的，好评,负面,质量,苹果难吃没香味
水果,0,口味有点酸，卖相不怎么好，圆的圆扁的扁，红的红花的花白的白，早知道就买一箱，因为上次买京东自营的洛川苹果很好就相信这个也不错，结果很失望,负面,质量,苹果酸味重卖相差
衣服,0,颜色和图片不太一样，感觉被坑了。,负面,质量,颜色不符感觉被坑
蒙牛,1,蒙牛做的校园模拟销售大赛算是取得了不错的成效，赚尽了吆喝，小投入获大收益。这算是一次不错的营销策略吧。,正面,综合,营销策略获大收益
水果,0,第一次买他家水果，太失望，三个火龙果哪有1.1公斤啊，坑人啊，实际共重1.61斤，个头非常小，小的可怜，照片为证，大家看着办吧，我可是再也不买了 ，一个星都不想给,负面,质量,火龙果分量不足个头小
洗发水,1,第一次用清扬。但愿它给力。主要是看这次搞活动才买的。,正面,综合,首次试用期待效果
衣服,1,裤子质量非常好，男朋友很喜欢，下次还会来，多买,正面,质量,裤子质量好，男友喜欢
蒙牛,1,﻿蒙牛很牛,正面,综合,品牌认可度高
衣服,1,质量不错，样式好看，大小合适，和卖家描述的一样,正面,质量,质量样式大小合适
洗发水,0,看看这low low low的包装！就这样就送过来了！还有就是发错货了好吗？根本就不是订单上的套装！一星都是全给快递员的……,负面,物流,包装差发错货差评
书籍,1,故事简单易懂，所以，孩子很快的就读完了所有的书。并且，她还将几本书带到学校里去，借给她的同学一起来看，说，同学也很喜欢。但是，遗憾的是，她带去的一本《汤姆的小妹妹》竟然找不到了，不知是被哪位同学拿走了，也没有人承认！很让人气愤，我是很在乎书的人。所以，以后要孩子谨慎的带书去学校看了。不想总是把心爱的书借出去了，却不知是谁干的！喜欢，所以，以后有机会的话，会补买那丢失的一本。,负面,质量,孩子借书丢失很气愤
平板,1,喜欢京东的理由就是快，发货快，送货快，宝贝收到了！正在安装，给孩子做作业用，希望不要让我失望！,正面,物流,发货送货快期待好评
洗发水,1,原来一直用丝蕴，这次同事推荐用的，洗完后头发很柔顺，很好很好很好,正面,质量,头发柔顺效果很好
洗发水,1,还没用过这牌子的呢，换了试试，总用那几种，腻了。包装很好。,正面,综合,换品牌试试，包装很好
水果,1,很好吃，实惠，包装保护没有碰坏，很好！,正面,综合,好吃实惠包装完好
酒店,1,酒店五一期间不对外打折，经过电话咨询后，酒店和携程沟通后放开了空余房间，我们顺利的预定了二间房间。酒店硬件还不错，但床不是很舒适的那种。可能是五一期间，早餐品种不多且新补充食品似乎不能及时。我们退房时候匆忙，忘记一个房间内柜子中放置的备用衬衫和裤子了，幸亏服务员查房比较仔细，在结账时及时送还了衬衫和裤子；但我们将一本考试用书忘记在另外一个房间的桌子抽屉了。我们在第二天晚上20:30才发现，当时已经到太原了，电话联系酒店大堂副理（男的），对话里对话先是推托说明天再答复，后来说查一下告诉我结果。后来打来电话说客房没有。我又打电话问了客房部，客房部的一位王姓的小姐告知我他们发现的该书，问如何给我。真是感谢她！我请她代记录下我北京家的地址和邮编，请她们帮忙EMS快递一下，邮费由我出（选择对方付款）。第三天上午，我再次电话给客房部，说书已经送达前台了，真晕。幸亏碰到了大堂经理李小姐，她答应用EMS给我快递，并垫付了邮资（因为当地没有对方付款选项），我当晚在石家庄上网后，通过网站银行给李经理的账户转账了邮资。感谢李经理！同样是经理，差别怎么这么大呢？,正面,服务,酒店服务补救及时，感谢经理垫付邮资
